Time (sec),Proposed,DA,COA,PSO,GA
8410,15.897999999999998,15.897999999999998,15.897999999999998,15.897999999999998,15.897999999999998
8420,15.895999999999999,15.895999999999999,15.895999999999999,15.895999999999999,15.895999999999999
8430,15.893999999999998,15.893999999999998,15.893999999999998,15.893999999999998,15.893999999999998
8440,15.891999999999998,15.891999999999998,15.891999999999998,15.891999999999998,15.891999999999998
8450,15.889999999999999,15.889999999999999,15.889999999999999,15.889999999999999,15.889999999999999
8460,15.887999999999998,15.887999999999998,15.887999999999998,15.887999999999998,15.887999999999998
8470,15.886,15.886,15.886,15.886,15.886
8480,15.883999999999999,15.883999999999999,15.883999999999999,15.883999999999999,15.883999999999999
8490,15.881999999999998,15.881999999999998,15.881999999999998,15.881999999999998,15.881999999999998
8500,15.879999999999999,15.879999999999999,15.879999999999999,15.879999999999999,15.879999999999999
8510,15.877999999999998,15.877999999999998,15.877999999999998,15.877999999999998,15.877999999999998
8520,15.875999999999998,15.875999999999998,15.875999999999998,15.875999999999998,15.875999999999998
8530,15.873999999999999,15.873999999999999,15.873999999999999,15.873999999999999,15.873999999999999
8540,15.871999999999998,15.871999999999998,15.871999999999998,15.871999999999998,15.871999999999998
8550,15.869999999999997,15.869999999999997,15.869999999999997,15.869999999999997,15.869999999999997
8560,15.867999999999999,15.867999999999999,15.867999999999999,15.867999999999999,15.867999999999999
8570,15.865999999999998,15.865999999999998,15.865999999999998,15.865999999999998,15.865999999999998
8580,15.863999999999999,15.863999999999999,15.863999999999999,15.863999999999999,15.863999999999999
8590,15.861999999999998,15.861999999999998,15.861999999999998,15.861999999999998,15.861999999999998
8600,15.859999999999998,15.859999999999998,15.859999999999998,15.859999999999998,15.859999999999998
8610,15.857999999999999,15.857999999999999,15.857999999999999,15.857999999999999,15.857999999999999
8620,15.855999999999998,15.855999999999998,15.855999999999998,15.855999999999998,15.855999999999998
8630,15.854,15.854,15.854,15.854,15.854
8640,15.851999999999999,15.851999999999999,15.851999999999999,15.851999999999999,15.851999999999999
8650,15.849999999999998,15.849999999999998,15.849999999999998,15.849999999999998,15.849999999999998
8660,15.847999999999999,15.847999999999999,15.847999999999999,15.847999999999999,15.847999999999999
8670,15.845999999999998,15.845999999999998,15.845999999999998,15.845999999999998,15.845999999999998
8680,15.843999999999998,15.843999999999998,15.843999999999998,15.843999999999998,15.843999999999998
8690,15.841999999999999,15.841999999999999,15.841999999999999,15.841999999999999,15.841999999999999
8700,15.839999999999998,15.839999999999998,15.839999999999998,15.839999999999998,15.839999999999998
8710,15.837999999999997,15.837999999999997,15.837999999999997,15.837999999999997,15.837999999999997
8720,15.835999999999999,15.835999999999999,15.835999999999999,15.835999999999999,15.835999999999999
8730,15.833999999999998,15.833999999999998,15.833999999999998,15.833999999999998,15.833999999999998
8740,15.831999999999999,15.831999999999999,15.831999999999999,15.831999999999999,15.831999999999999
8750,15.829999999999998,15.829999999999998,15.829999999999998,15.829999999999998,15.829999999999998
8760,15.827999999999998,15.827999999999998,15.827999999999998,15.827999999999998,15.827999999999998
8770,15.825999999999999,15.825999999999999,15.825999999999999,15.825999999999999,15.825999999999999
8780,15.823999999999998,15.823999999999998,15.823999999999998,15.823999999999998,15.823999999999998
8790,15.822,15.822,15.822,15.822,15.822
8800,15.819999999999999,15.819999999999999,15.819999999999999,15.819999999999999,15.819999999999999
8810,15.817999999999998,15.817999999999998,15.817999999999998,15.817999999999998,15.817999999999998
8820,15.815999999999999,15.815999999999999,15.815999999999999,15.815999999999999,15.815999999999999
8830,15.813999999999998,15.813999999999998,15.813999999999998,15.813999999999998,15.813999999999998
8840,15.811999999999998,15.811999999999998,15.811999999999998,15.811999999999998,15.811999999999998
8850,15.809999999999999,15.809999999999999,15.809999999999999,15.809999999999999,15.809999999999999
8860,15.807999999999998,15.807999999999998,15.807999999999998,15.807999999999998,15.807999999999998
8870,15.805999999999997,15.805999999999997,15.805999999999997,15.805999999999997,15.805999999999997
8880,15.803999999999998,15.803999999999998,15.803999999999998,15.803999999999998,15.803999999999998
8890,15.801999999999998,15.801999999999998,15.801999999999998,15.801999999999998,15.801999999999998
8900,15.799999999999999,15.799999999999999,15.799999999999999,15.799999999999999,15.799999999999999
8910,15.797999999999998,15.797999999999998,15.797999999999998,15.797999999999998,15.797999999999998
8920,15.795999999999998,15.795999999999998,15.795999999999998,15.795999999999998,15.795999999999998
8930,15.793999999999999,15.793999999999999,15.793999999999999,15.793999999999999,15.793999999999999
8940,15.791999999999998,15.791999999999998,15.791999999999998,15.791999999999998,15.791999999999998
8950,15.79,15.79,15.79,15.79,15.79
8960,15.787999999999998,15.787999999999998,15.787999999999998,15.787999999999998,15.787999999999998
8970,15.785999999999998,15.785999999999998,15.785999999999998,15.785999999999998,15.785999999999998
8980,15.783999999999999,15.783999999999999,15.783999999999999,15.783999999999999,15.783999999999999
8990,15.781999999999998,15.781999999999998,15.781999999999998,15.781999999999998,15.781999999999998
9000,15.779999999999998,15.779999999999998,15.779999999999998,15.779999999999998,15.779999999999998
9010,15.777999999999999,15.777999999999999,15.777999999999999,15.777999999999999,15.777999999999999
9020,15.775999999999998,15.775999999999998,15.775999999999998,15.775999999999998,15.775999999999998
9030,15.773999999999997,15.773999999999997,15.773999999999997,15.773999999999997,15.773999999999997
9040,15.771999999999998,15.771999999999998,15.771999999999998,15.771999999999998,15.771999999999998
9050,15.769999999999998,15.769999999999998,15.769999999999998,15.769999999999998,15.769999999999998
9060,15.767999999999999,15.767999999999999,15.767999999999999,15.767999999999999,15.767999999999999
9070,15.765999999999998,15.765999999999998,15.765999999999998,15.765999999999998,15.765999999999998
9080,15.763999999999998,15.763999999999998,15.763999999999998,15.763999999999998,15.763999999999998
9090,15.761999999999999,15.761999999999999,15.761999999999999,15.761999999999999,15.761999999999999
9100,15.759999999999998,15.759999999999998,15.759999999999998,15.759999999999998,15.759999999999998
9110,15.758,15.758,15.758,15.758,15.758
9120,15.755999999999998,15.755999999999998,15.755999999999998,15.755999999999998,15.755999999999998
9130,15.753999999999998,15.753999999999998,15.753999999999998,15.753999999999998,15.753999999999998
9140,15.751999999999999,15.751999999999999,15.751999999999999,15.751999999999999,15.751999999999999
9150,15.749999999999998,15.749999999999998,15.749999999999998,15.749999999999998,15.749999999999998
9160,15.747999999999998,15.747999999999998,15.747999999999998,15.747999999999998,15.747999999999998
9170,15.745999999999999,15.745999999999999,15.745999999999999,15.745999999999999,15.745999999999999
9180,15.743999999999998,15.743999999999998,15.743999999999998,15.743999999999998,15.743999999999998
9190,15.741999999999997,15.741999999999997,15.741999999999997,15.741999999999997,15.741999999999997
9200,15.739999999999998,15.739999999999998,15.739999999999998,15.739999999999998,15.739999999999998
9210,15.737999999999998,15.737999999999998,15.737999999999998,15.737999999999998,15.737999999999998
9220,15.735999999999999,15.735999999999999,15.735999999999999,15.735999999999999,15.735999999999999
9230,15.733999999999998,15.733999999999998,15.733999999999998,15.733999999999998,15.733999999999998
9240,15.731999999999998,15.731999999999998,15.731999999999998,15.731999999999998,15.731999999999998
9250,15.729999999999999,15.729999999999999,15.729999999999999,15.729999999999999,15.729999999999999
9260,15.727999999999998,15.727999999999998,15.727999999999998,15.727999999999998,15.727999999999998
9270,15.725999999999999,15.725999999999999,15.725999999999999,15.725999999999999,15.725999999999999
9280,15.723999999999998,15.723999999999998,15.723999999999998,15.723999999999998,15.723999999999998
9290,15.721999999999998,15.721999999999998,15.721999999999998,15.721999999999998,15.721999999999998
9300,15.719999999999999,15.719999999999999,15.719999999999999,15.719999999999999,15.719999999999999
9310,15.717999999999998,15.717999999999998,15.717999999999998,15.717999999999998,15.717999999999998
9320,15.715999999999998,15.715999999999998,15.715999999999998,15.715999999999998,15.715999999999998
9330,15.713999999999999,15.713999999999999,15.713999999999999,15.713999999999999,15.713999999999999
9340,15.711999999999998,15.711999999999998,15.711999999999998,15.711999999999998,15.711999999999998
9350,15.709999999999997,15.709999999999997,15.709999999999997,15.709999999999997,15.709999999999997
9360,15.707999999999998,15.707999999999998,15.707999999999998,15.707999999999998,15.707999999999998
9370,15.705999999999998,15.705999999999998,15.705999999999998,15.705999999999998,15.705999999999998
9380,15.703999999999999,15.703999999999999,15.703999999999999,15.703999999999999,15.703999999999999
9390,15.701999999999998,15.701999999999998,15.701999999999998,15.701999999999998,15.701999999999998
9400,15.699999999999998,15.699999999999998,15.699999999999998,15.699999999999998,15.699999999999998
9410,15.697999999999999,15.697999999999999,15.697999999999999,15.697999999999999,15.697999999999999
9420,15.695999999999998,15.695999999999998,15.695999999999998,15.695999999999998,15.695999999999998
9430,15.693999999999999,15.693999999999999,15.693999999999999,15.693999999999999,15.693999999999999
9440,15.691999999999998,15.691999999999998,15.691999999999998,15.691999999999998,15.691999999999998
9450,15.689999999999998,15.689999999999998,15.689999999999998,15.689999999999998,15.689999999999998
9460,15.687999999999999,15.687999999999999,15.687999999999999,15.687999999999999,15.687999999999999
9470,15.685999999999998,15.685999999999998,15.685999999999998,15.685999999999998,15.685999999999998
9480,15.683999999999997,15.683999999999997,15.683999999999997,15.683999999999997,15.683999999999997
9490,15.681999999999999,15.681999999999999,15.681999999999999,15.681999999999999,15.681999999999999
9500,15.679999999999998,15.679999999999998,15.679999999999998,15.679999999999998,15.679999999999998
9510,15.677999999999997,15.677999999999997,15.677999999999997,15.677999999999997,15.677999999999997
9520,15.675999999999998,15.675999999999998,15.675999999999998,15.675999999999998,15.675999999999998
9530,15.673999999999998,15.673999999999998,15.673999999999998,15.673999999999998,15.673999999999998
9540,15.671999999999999,15.671999999999999,15.671999999999999,15.671999999999999,15.671999999999999
9550,15.669999999999998,15.669999999999998,15.669999999999998,15.669999999999998,15.669999999999998
9560,15.667999999999997,15.667999999999997,15.667999999999997,15.667999999999997,15.667999999999997
9570,15.665999999999999,15.665999999999999,15.665999999999999,15.665999999999999,15.665999999999999
9580,15.663999999999998,15.663999999999998,15.663999999999998,15.663999999999998,15.663999999999998
9590,15.661999999999999,15.661999999999999,15.661999999999999,15.661999999999999,15.661999999999999
9600,15.659999999999998,15.659999999999998,15.659999999999998,15.659999999999998,15.659999999999998
9610,15.657999999999998,15.657999999999998,15.657999999999998,15.657999999999998,15.657999999999998
9620,15.655999999999999,15.655999999999999,15.655999999999999,15.655999999999999,15.655999999999999
9630,15.653999999999998,15.653999999999998,15.653999999999998,15.653999999999998,15.653999999999998
9640,15.651999999999997,15.651999999999997,15.651999999999997,15.651999999999997,15.651999999999997
9650,15.649999999999999,15.649999999999999,15.649999999999999,15.649999999999999,15.649999999999999
9660,15.647999999999998,15.647999999999998,15.647999999999998,15.647999999999998,15.647999999999998
9670,15.645999999999999,15.645999999999999,15.645999999999999,15.645999999999999,15.645999999999999
9680,15.643999999999998,15.643999999999998,15.643999999999998,15.643999999999998,15.643999999999998
9690,15.641999999999998,15.641999999999998,15.641999999999998,15.641999999999998,15.641999999999998
9700,15.639999999999999,15.639999999999999,15.639999999999999,15.639999999999999,15.639999999999999
9710,15.637999999999998,15.637999999999998,15.637999999999998,15.637999999999998,15.637999999999998
9720,15.636,15.636,15.636,15.636,15.636
9730,15.633999999999999,15.633999999999999,15.633999999999999,15.633999999999999,15.633999999999999
9740,15.631999999999998,15.631999999999998,15.631999999999998,15.631999999999998,15.631999999999998
9750,15.629999999999999,15.629999999999999,15.629999999999999,15.629999999999999,15.629999999999999
9760,15.627999999999998,15.627999999999998,15.627999999999998,15.627999999999998,15.627999999999998
9770,15.625999999999998,15.625999999999998,15.625999999999998,15.625999999999998,15.625999999999998
9780,15.623999999999999,15.623999999999999,15.623999999999999,15.623999999999999,15.623999999999999
9790,15.621999999999998,15.621999999999998,15.621999999999998,15.621999999999998,15.621999999999998
9800,15.619999999999997,15.619999999999997,15.619999999999997,15.619999999999997,15.619999999999997
9810,15.617999999999999,15.617999999999999,15.617999999999999,15.617999999999999,15.617999999999999
9820,15.615999999999998,15.615999999999998,15.615999999999998,15.615999999999998,15.615999999999998
9830,15.613999999999999,15.613999999999999,15.613999999999999,15.613999999999999,15.613999999999999
9840,15.611999999999998,15.611999999999998,15.611999999999998,15.611999999999998,15.611999999999998
9850,15.609999999999998,15.609999999999998,15.609999999999998,15.609999999999998,15.609999999999998
9860,15.607999999999999,15.607999999999999,15.607999999999999,15.607999999999999,15.607999999999999
9870,15.605999999999998,15.605999999999998,15.605999999999998,15.605999999999998,15.605999999999998
9880,15.604,15.604,15.604,15.604,15.604
9890,15.601999999999999,15.601999999999999,15.601999999999999,15.601999999999999,15.601999999999999
9900,15.599999999999998,15.599999999999998,15.599999999999998,15.599999999999998,15.599999999999998
9910,15.597999999999999,15.597999999999999,15.597999999999999,15.597999999999999,15.597999999999999
9920,15.595999999999998,15.595999999999998,15.595999999999998,15.595999999999998,15.595999999999998
9930,15.593999999999998,15.593999999999998,15.593999999999998,15.593999999999998,15.593999999999998
9940,15.591999999999999,15.591999999999999,15.591999999999999,15.591999999999999,15.591999999999999
9950,15.589999999999998,15.589999999999998,15.589999999999998,15.589999999999998,15.589999999999998
9960,15.587999999999997,15.587999999999997,15.587999999999997,15.587999999999997,15.587999999999997
9970,15.585999999999999,15.585999999999999,15.585999999999999,15.585999999999999,15.585999999999999
9980,15.583999999999998,15.583999999999998,15.583999999999998,15.583999999999998,15.583999999999998
9990,15.581999999999999,15.581999999999999,15.581999999999999,15.581999999999999,15.581999999999999
