No of Vehicles,Proposed (%),DA (%),COA (%),PSO (%),GA (%)
501,80.28687027401072,79.34501117834911,69.46275743069286,64.77828284275752,58.01115766838352
103,123.35804959700765,116.17632661882405,110.41869267179086,104.75793567539425,98.29804314149409
204,105.31184220530125,106.03211002955113,100.2986676795396,98.0870778627616,91.00149673195368
299,101.73172311666758,96.73901696400024,91.13324989848213,82.62923474259902,81.5187509987789
404,92.13737470731782,82.81506591904731,77.45846242234092,75.35030888133295,68.42489706207355
496,80.65136905042165,77.40098868888003,66.89311563050119,63.56663218412785,62.77450051193357
98,120.84500725298507,114.97812189607983,110.18936277894146,106.58078215307094,97.37870843139126
204,110.58803279861326,105.87968577294565,98.38556864503111,96.04102499325656,89.98548860306867
295,96.9936898608008,98.35284683568814,89.88426768157132,87.4718864044562,79.37658481506557
398,87.9106669387375,86.45207199845866,78.39049637256173,70.95988717095355,71.32347322419389
497,80.90975160132768,77.51777241148564,73.1165899135449,66.17627590268532,60.45637457792191
100,116.7294194598569,112.66499835223857,110.98347928151244,106.43865520365888,101.8909946093188
200,108.16276708295393,104.71936754390568,101.52678615916393,95.33938631594256,89.84120723722901
295,99.70024393295566,99.03561289758606,89.08766330503988,85.96393565410578,80.57006948419873
401,92.22458489978345,85.22244666968172,81.00514954874288,73.48163290766499,69.38720914582696
501,80.92744611511424,74.34534884985521,69.34222100665838,63.35742723185428,61.797453548027285
98,118.78438003994069,116.6866133488659,108.33083884504568,103.74896868663598,97.77348661195802
205,111.99995213786764,103.20126544032549,102.00120681703254,95.90797812875908,87.92170773927916
304,103.00326923725994,93.04523349953072,90.2969005673021,84.1380801865997,81.36356636366926
403,90.41556369745243,82.68982044966396,82.20347929908918,70.01329990303464,70.67409738168949
497,79.58163913106593,77.17776924193012,67.78923563726988,62.255481095180414,60.32444922675632
96,119.83450203237693,115.10895569154782,111.78987320070961,105.44595971062859,98.84464938776931
205,111.7305512087218,104.85966660109759,101.05145102587812,92.58653803718987,88.68114988125836
302,96.78525685933373,96.88597177325289,89.89207860906323,85.52718816104446,80.46142864505231
398,87.41635350952993,86.40886794749343,79.71167337372778,74.51334701325254,70.95454087660084
498,81.1636692015529,78.43020810868767,69.9935198031447,65.71410163045938,58.792131816010276
101,122.63841436743792,115.43802704695032,111.61662786199385,103.40013625681559,100.15056408928601
203,111.56006278565009,103.78453583330919,103.15539619738529,94.55594813812029,93.66073745875123
304,100.42233060201806,92.30863997752891,87.94058975337755,83.92765356219867,80.71801328190878
401,90.61315655029694,85.22630190793315,78.22830551329062,72.98444441946071,72.57706467809697
496,82.81419048082955,74.33706574670352,69.95168178083942,66.65177076335193,58.54240677112572
101,120.30279443898009,116.34833648118283,106.33991509463263,105.29438474991704,99.56161691056235
202,108.55318090335453,107.86807532904317,100.48528868011505,95.16196765614899,92.9000834100633
299,99.40739400499179,95.584750679976,88.8273099114815,85.22576798980108,78.78234341507601
395,91.69136774138966,87.66680046866544,81.75752992331991,73.91470902437437,68.77130680254815
503,77.54828456308374,72.25717327555813,69.37911203891268,62.270703736726226,60.31529485373698
101,117.64579498271577,112.45552474553607,108.89696853979405,103.22934713556388,97.62323065851986
200,106.63199196440767,106.4260517008659,96.98615540172398,93.4547262206938,90.38759742753419
302,98.58194219537006,91.10532025467616,90.29242959275511,80.95799535824752,82.05414060128828
400,91.63216208822787,84.82132826905791,78.79056226672904,75.33988942210297,69.5688641131621
504,82.3526881123429,77.22409368420641,71.25911673213167,64.6781901234468,60.53633389964395
96,122.22102510302489,115.25513646610783,110.1428499608736,105.65121136288684,98.82513597142201
202,111.20745115091506,103.14538549213871,99.57347611197403,93.5986777958734,87.79026082642898
295,97.39338063278397,93.65941883910111,93.06581293082326,84.20975214343862,80.17540699544867
402,89.09674782258774,83.1976900973221,81.62221380890628,75.95839440655207,70.86924481716389
497,78.04933264461955,74.52049335047172,68.4339344028022,66.33129998116782,58.72342233876655
102,121.6331090351312,115.060623820095,105.01020617151961,108.60450732563523,99.94357567946274
202,110.62564677248638,105.76419190436802,100.65467253470999,94.5922031523336,87.19880725948761
302,99.97040583062362,91.22025129751185,89.65268965082326,87.29269780386781,79.88014700479195
396,91.84982698865035,80.52869634052398,82.46270531923633,72.00352714099209,69.17360883157635
503,82.5546455293569,77.18638437957927,69.92964947138825,60.395924693825584,61.21028655991073
100,117.80531715235236,117.8081742874306,111.20410911526916,107.28565515683292,102.10192811033274
197,111.21210033453144,102.30664855452665,100.95999170427804,91.27636765707301,89.70388277552236
304,102.24901267633457,96.6536870549857,88.8540076174659,84.6761718921899,77.6728736405479
395,85.33490931749425,84.07962801635085,78.84553538646658,78.14509380972211,70.11137511414113
501,83.72374906285681,74.8037988661392,68.96354699178568,66.40740710181628,58.622128921664846
104,124.46137302545715,114.49529303601823,109.60855004183223,105.3463952854175,104.74893256656799
197,111.0415886113855,106.1674228396479,101.07595193965298,91.3487696428707,88.63412978736963
298,99.01423017523257,96.4808424280955,88.0942779188274,85.91029276189904,79.27782567322626
405,91.49987678588968,86.33976898043149,78.3106454734135,76.54545675583879,69.20986618774558
503,76.6262460972539,75.5896613784194,70.1234693529206,64.84542952506742,59.84762477741796
100,121.42868942951587,115.03178528389586,108.02228159495364,106.3648211122001,99.01242708004335
196,109.87440287182454,102.94328956033476,101.53113135979547,95.89006288111462,87.78335995198823
297,100.86451456920126,95.9597282634038,90.20404574199075,88.04930173058167,78.99385633762883
402,92.64277049881068,85.39701560259543,82.05899565784958,74.76738020452429,65.31881515231626
495,78.93679889136637,75.92173919206189,69.12453213674931,63.89024733217061,62.73753255918688
96,123.86809569887369,112.1322910847234,112.20458912564102,105.67072256934877,98.68521265533991
196,111.97216348486427,104.23421310645071,101.97108434815273,96.54616474470855,89.38214089631762
304,103.14718606666989,94.6750044713287,89.76759471948245,86.23849466916604,83.28231720351064
398,90.42129897272788,83.38544398068174,77.9339362986916,75.62125450871433,70.16412683101481
502,79.55750898689716,78.09045081874275,72.6560030284342,68.99923163301642,59.748133133040966
104,121.32144764891798,116.65843008677653,107.55705904575335,105.74651384827034,101.02434223857438
195,110.46812262178862,108.23592228590978,97.4475646337977,93.87397161017466,86.66755439832276
303,99.40733943470264,92.60480572444125,87.19596300870424,82.56671380891865,75.67022838217589
402,90.18122720344955,81.84149404513501,79.6127952079852,74.96623404016977,66.78045459932922
501,77.75569516978295,74.1958231465043,69.17715506068791,62.88288791531142,59.16336116011708
96,119.42574028754026,113.89948323469666,109.44366268980411,105.40498050201812,100.64794483814981
198,108.33564275427075,102.61118496428591,100.70365928663921,94.63117085260812,87.12265200521797
295,102.9756769320504,96.82612018836863,92.53247487524483,81.70888672100278,82.49411029490733
395,89.50895976489086,85.75814209480872,78.63238092172169,74.97601497288832,73.29584033058948
500,80.90727058423498,75.47450337423957,71.12054531997778,66.34537704921732,59.78100540203691
97,125.04206125205727,112.0581553392337,108.78216774099009,104.31074258097446,101.72934594184994
198,112.72857090749426,105.92971748617836,100.0158140895479,93.36554482187564,90.57753646748958
299,94.77881399435464,94.63041251001484,89.76316642608505,81.45814688412248,79.01186141790478
402,89.65397461890299,82.67182082084278,82.12556467041642,72.81744827968026,72.48203957716552
501,78.82062318622144,70.88730951242094,70.67596806626642,67.71664162217262,57.9777672407325
95,118.00064085359327,113.59368707548838,108.53321725817176,103.69841268986308,102.3173340466826
196,110.00063722293014,101.93321582216254,98.28179145189972,93.48367236100015,91.01617542884158
305,98.8854373807709,96.40643650971349,88.5509354619315,84.54243131216124,76.81830828628262
395,90.54016882269553,85.6487319484876,79.35263449191763,75.33538306971913,71.0474555308277
499,82.17618492641718,72.75960239711765,69.4669053914385,64.36740692727031,61.21108796517117
102,119.47667782791508,114.77408706954178,109.82133015308717,107.03647642219727,96.87535367679995
199,109.91790441872047,106.47067490650501,99.3513559181796,96.24739413511595,90.55055705820163
297,99.19220217827117,94.34441599214566,88.9282865468612,81.84163664765785,79.80781756166253
398,91.71147050395238,84.85855990219957,78.58409413872819,74.14170101266679,74.04588415261317
502,79.21044348649264,74.28360401742445,69.65509847594342,63.72332286228023,59.33195933152479
95,118.44764887020423,117.83968897474611,112.81361505746592,105.04002761000322,99.75406210673125
203,109.80669218076372,105.5410269509328,98.35426479000404,96.50728856326693,89.26656466284794
297,103.22556046539408,91.786794529284,95.93901901549133,86.56732094845341,79.30627202415077
396,88.60151187154185,86.01077802346427,82.93475197665536,75.88467251995239,71.71674646394426
504,80.11992571539142,72.6739942844331,68.40677486074404,67.50431807393223,60.73036208060529
95,120.36737465875792,115.09984203028223,111.48589012576024,107.10551643992724,95.40248343048764
195,113.6375950198329,107.04000770927233,98.1912570042006,95.62859432073829,87.76077971161146
300,98.4102692279081,98.91497884537145,87.03686655625229,87.07162280668706,81.2644768786835
401,90.07682129240968,85.59024767260568,80.31690478319257,72.59670220030439,68.99487716578302
500,82.64246018551584,75.91696124760277,68.74974124435087,67.00307286698741,59.187396510657386
100,120.21446855506115,113.29524151628242,109.34434206177198,105.69986398948889,101.86752415049983
201,112.67484408314544,106.69936804985676,103.0420298826848,97.56743837546644,91.30170036002454
296,99.49058811825647,94.77487894170764,89.00125759136169,83.23665228328363,80.42960075143428
404,93.79876752193589,87.10510098919669,75.6687620123044,74.50569668517642,70.44248940797753
502,80.0999888542406,75.8266925773764,71.7611593417087,64.2799164523351,57.69805767565253
98,122.68937034646123,114.88979710053536,110.27349300529693,105.263103280355,101.29521196513414
196,111.30266190399041,103.19536569081092,99.35203829859884,94.37874152032624,90.98707458840754
304,100.94643413162396,94.33392044852216,91.00446944070394,84.65521460038154,82.07745411888436
400,91.23278858106072,84.26673224266213,76.75535877341247,71.82950797854029,70.40305921156501
503,79.19988513223495,73.72938926075668,69.7732904117854,65.71295420933899,60.957362361301875
104,120.31218147691371,114.18997785709861,112.21734883991145,104.63202267979408,101.87781766407912
202,105.07912835580758,105.2588433536306,102.84652984213132,96.01107775380642,88.75681190965864
300,99.71964414034932,94.2937596399951,89.73321935577675,82.98397355365864,77.33356589209801
405,92.34454991921613,85.06169898551389,77.22702115861752,73.4616753627157,76.56823640257576
504,79.81347866891647,73.63323792695974,68.9523136593732,66.02135227571762,61.56660847417743
98,123.20938125976207,115.31817305168774,109.95070186131267,107.7199905411249,96.40533004413346
203,109.23622271308135,104.75497152031039,101.07534023640379,98.9632028053027,88.90315422174382
300,94.72832206097358,93.02722785740683,90.36353779076764,88.48841964518412,79.89049688823845
395,88.2212594675503,85.03683837237308,79.49540864824304,76.39816177348835,69.80834583848339
504,81.00427825860221,74.9712487737607,67.99487030000489,61.64983839907647,60.38750366535175
98,117.21510694699363,114.12057687912734,106.67353104152102,104.78618701981851,102.24431770083021
201,109.82050932796977,105.29255808762271,104.27656463291751,96.73965136279203,90.53217084213408
304,102.5241809920517,96.888954264397,86.69749231381996,83.58437839800663,81.27443618271064
404,89.93563886974196,85.82421841027447,80.31284404084134,74.13458474412583,71.62396770526803
505,80.51991061308847,76.15101745551337,69.69910450749703,62.706789607308956,63.982825521227696
103,120.38064665452913,111.39404023836748,110.79652572666697,101.66057993419152,100.02765038257161
199,110.55512306581997,104.22210071563043,97.66517789273485,91.80820915077159,87.87091979315018
305,97.66002378460718,96.24636202748124,88.26490593124967,85.56664343958856,80.1842532246718
403,90.26446632111434,85.3164884389696,78.47488431296787,75.20960577321334,70.41917902450263
498,81.99506353972713,72.9623900293501,73.08677629941025,64.06013276414652,62.42940023661077
103,123.81456034250287,116.98680955868588,112.77221647166358,105.53908295614268,96.69094129389197
202,109.6438275447787,103.98902772763009,102.2419806394796,94.49576497904509,88.39561730678365
300,96.77785309134303,93.34923452557759,91.2953773965196,86.77836192101095,82.69238278031365
395,90.19723108573824,83.97306427077653,79.93563870262949,71.69446104051391,67.62208732236353
496,80.84571798397143,76.86735854328995,70.24746991805951,62.06455239734319,57.69572013851963
103,117.52688879970253,111.9153396048213,109.03032015166227,106.81998069518905,99.22138875849286
197,110.78487540815246,105.54880241010471,98.89457054278417,96.17831042243773,90.20561276891885
297,103.51414268306233,95.30104641113739,87.38768459904209,86.11491200094535,81.0570257616119
403,91.54916563164491,87.46481819449336,80.2587286765595,72.35634577650441,68.97280589912931
501,77.75144659295168,76.09689569736885,67.19110349833348,64.70007319777973,59.048032951349555
95,121.35985567307064,114.28141832086996,110.65721838380742,104.53297039691027,98.2269023398208
198,112.51141565116966,104.48521745040449,99.06815932917685,94.81882971442305,89.95752188484599
304,102.35685391697531,93.78771105967951,91.72418397429628,84.35589613941058,80.16219720782382
395,92.2710037937174,88.72519019720235,84.38307351932485,74.9942678711199,69.453770873924
505,77.89628281551025,75.80092891109868,70.16190204479278,63.777051976701664,62.91395657239266
99,122.64645389554983,115.36989353865216,108.43862344578508,104.38105785060112,99.17945297523836
200,111.47048288857924,106.1890338223402,102.48820503231345,95.03873465497463,92.03090569634936
303,100.41217396901,90.85143835934082,85.56537043067863,86.16546111665512,81.28703535529989
396,91.20013065270473,86.81227783618276,80.70590616962751,71.3888634920296,69.13785971811534
505,79.87783294244049,76.66868044231421,70.0798660931125,67.00192918057796,59.84134760724757
96,119.95884114581827,113.9944721552716,109.62142573270445,101.83685326950791,100.51669695520793
199,107.62122795306925,102.49039379782478,97.81220871637423,95.66226055628935,89.82576909469533
295,99.21119910120265,94.71212667770179,89.74244339755981,87.62362836638825,82.42233874073341
405,91.0936333416794,85.45582569970618,83.4509907243554,72.23188697752033,69.63872589444965
496,79.70141877651355,72.98523117525586,70.34342654901354,62.90901356536516,61.650894997978476
100,118.56105523132412,112.35033388859473,110.18691698353271,106.6641840367479,101.30778522054204
198,108.7497851586127,106.9305287687609,100.78408900773701,96.64121495181735,86.94575840932849
300,101.88631840200033,96.44197830686184,88.27020777514315,83.05166514365555,84.23546000601714
398,89.98225813542085,80.9635317771376,82.55049402584395,78.96674719884516,67.55088611954982
502,82.26737699619702,77.64523568252154,67.62829534152226,65.46305696043504,62.049772865531864
103,118.0104565641366,114.9996644314046,109.61657574101048,108.63876908109869,102.76429556670136
202,110.6876329546954,103.4356497805536,102.10903208598273,95.03596680503315,86.92791813899088
305,100.36456509106033,94.26078987752905,88.98564992919438,82.34272070322382,77.80776692280514
404,88.5969885332673,86.59632051051496,82.93891044363008,76.66635528227887,71.5401035614814
504,77.9298972685497,72.54623081309607,66.89841167082045,65.86167023185305,65.09907186897212
101,120.52642646072385,116.21811069248831,107.02686354748013,105.52420167303556,99.93875773720636
202,112.3094534394704,103.1038232272444,100.04962866263301,96.12653730508985,87.3393382941066
301,99.92240257111676,97.13921882491312,90.37624638372296,85.20028621713017,79.0258475702823
396,91.97199853387255,83.64791679179382,78.63734835811528,77.6648876561566,65.54174820788462
502,79.58291569099872,75.91857419537472,69.78045072179965,67.31652459116006,59.63374027744132
99,122.80350688460807,117.16764128366252,110.75240463572023,103.1368037129424,102.0732128277299
198,107.64754149532503,104.94420621265998,101.06901509641342,99.03744982594448,89.3852775173043
298,98.7685286660569,92.70709196779424,90.91391236434423,83.59973409410019,77.70102472684303
398,94.0886476047496,90.59964829267567,84.30414671172412,75.64448176176482,72.37700202806941
505,78.05093459181053,75.38929600781161,73.57188769653918,62.09696376314326,62.872402789810444
101,116.97638388494161,117.38750061630067,109.3147264975354,103.61414766446124,98.45873313139208
196,109.11046753468776,105.5463011749964,100.36355443973935,94.05834921085055,91.03218111821124
297,100.91061495060522,90.96221652837477,87.2082694431504,83.86475037064038,76.51461268241307
401,85.50802185462733,86.04213265999589,80.10197739615877,74.04943436857539,70.36598196927797
500,80.18801318977457,75.48456254588542,70.95718474089374,63.339710738089764,61.02829124738101
96,117.29459886802756,119.8207683158719,108.58352472558184,104.74916895346935,96.42076907750398
205,110.72181817452052,105.98280055908953,97.23813427924259,92.27809217441053,88.4433091508319
298,102.02921219235006,92.91097416720426,89.1771711157927,84.83791334067696,77.4212994019313
405,90.90187463140072,87.0493235944631,77.54101003909486,76.98766252066281,70.70710212169647
503,80.27886592725913,73.71793054318218,71.11484921006836,68.24452274411024,57.18217918023843
104,119.3748953819561,120.48741833867372,109.49572469470118,105.11760869147254,101.57617088153627
205,112.559296869344,105.93452835006772,104.94599985353618,94.56376107869836,89.04133244500923
298,99.92352298464381,98.27059720263321,89.5745199638688,83.77943537704428,78.02459462468883
403,91.84898163714675,83.61211602237442,78.35313181008654,75.97765711640403,61.961757686472254
499,79.39103836521939,74.10569944338773,72.60181290709437,67.1253112672194,58.109062583647535
95,119.25573091731731,113.80070097709813,109.08436606081963,101.60309886319949,102.3045013037455
201,110.067135296138,105.8614798679637,101.58427479829093,96.56856950652751,89.83673127997751
302,102.17875967230921,95.69965582536018,90.50442600672572,82.46957592800361,79.2667948603225
405,89.77224678452852,86.80155026358112,78.1875637476146,78.77157703297105,70.37079331293552
499,80.03006785108359,73.84174232598625,72.613108135469,61.91080054618875,61.263800678315626
98,120.80737341034855,112.52799875475822,109.17318872924317,102.1027448150208,102.44523728105096
201,105.0909301863613,102.9649920682259,99.28035979259424,92.07056424196502,86.38987946972983
296,101.00272717087111,95.41854632860169,87.96870075041089,85.14301770329091,77.18279847001448
398,91.48220959338349,83.57414810283484,77.95535906363922,78.01128634717595,70.02130036667944
495,82.9032914847938,72.62048251039177,69.75736242638101,66.46608266975782,61.67244407124577
96,121.27608774499339,114.17635779279185,112.81393936386615,104.40990989383293,98.75549789760456
198,106.61788521474254,106.98657843017902,100.05295715707129,96.31520711319108,91.17621415666169
297,99.3551081529275,96.23940505932595,92.86246200988623,81.92462796917133,78.79965464824056
403,93.33523268440874,82.38020073067848,82.9755515908344,74.55390108143085,68.77749576428732
496,78.40656646892022,74.78276646086252,68.14467987894105,66.0923727234349,61.48837183748355
97,122.11346086155136,121.85782095601643,106.79039137820388,106.72916958350355,96.53955574770903
205,112.87217869236403,105.23030462888096,100.33880614982414,90.67464197897094,88.44645218162587
305,101.79648914571246,92.37652661550975,90.76067330063177,86.84210625609585,77.66635446093187
404,89.67273265828501,83.8274299008957,83.0702434796253,76.4110267721205,65.96998312098582
501,82.08877210375316,76.2509520006081,72.6203897121086,65.51188875415669,59.99416969717041
100,118.40435575711444,115.18604257644286,110.47687968877668,106.21942945730702,98.55019414748006
203,110.20002374824276,106.83519854051926,99.87404616037101,95.56100004583966,88.96475451115833
300,101.08961368253888,96.75283073292928,90.96591346756816,87.41957637568763,81.11949605517981
397,88.00332962100765,86.06822893659454,80.41241841661568,71.37916643328451,67.12787901032733
495,82.50577799082731,75.62583597780234,69.02595827393098,65.07244114093054,60.26627129249981
96,120.24300601963787,115.51343834559148,111.09505306087124,107.13728443918016,98.91217989297348
202,108.08849128435472,103.67612964016514,101.45118035096465,92.83669780747188,91.65170533965542
299,99.20259643503363,95.7980095184877,92.87990808285726,81.99546949531944,76.27427282709753
402,90.15474856552167,88.41509777864353,82.15125358803532,75.31419730128766,68.93045548788439
504,82.36859886231345,76.83341294517804,71.13352076223532,65.13736141930107,59.03008891024477
102,116.72739642980108,115.13977599173882,109.27135967430208,107.02223814288871,100.7839048632017
195,108.05803026956862,107.34959538676326,100.0561530689891,99.66849379462587,91.11886569081615
302,98.62355288434406,93.46819197810791,86.62988220516489,85.83342869851784,77.28797545680115
405,92.4583672518816,85.45471984024165,81.18623224080065,74.87183424686232,69.5198253600656
504,82.4089344165073,72.05129828795062,71.52040326525106,61.79583398100111,60.02226518543469
100,123.57720500624909,112.8336363316924,109.07805098723813,106.22407862895211,100.03781262598562
195,112.83585645537808,101.75231932383016,100.13982567499576,97.48773902643637,91.91469744730846
298,102.10386824073325,96.28907201246906,88.71922354056551,86.01701275048102,78.72771207850172
398,90.72295592719148,87.10286151232498,80.04321939174648,74.83906907063168,68.98652515211015
505,79.12860424010137,74.8307573562816,68.6044688428737,66.97826142230387,58.02237031920618
103,119.06904841796671,113.03612698757834,112.6851878543517,105.7550411596074,99.10522515355197
198,107.08138218764933,105.67831977122101,100.7580667442243,95.5691160020447,94.6868499380597
300,97.22183248764055,94.89479241557532,92.40996196507959,85.41135095788289,79.24589385539964
401,89.53072898187607,85.877019231119,80.21414900659758,78.64196753781732,69.98954272244951
496,77.27415489929501,76.18211604052325,70.78086012389348,66.39619242499202,58.33873851360929
98,122.23322733835585,115.15563510816656,111.64859215537116,102.48946004746058,97.24728675099585
201,107.88136537180297,111.63516598159727,99.17368478552325,93.87694868033664,91.29182784408208
297,101.14876451096403,96.48893634600752,89.08685884017852,87.0659602955614,80.85087881452995
404,87.39711864851327,80.65515272179435,79.18451077539748,74.02588096053819,71.9447288411346
501,80.81586163485198,74.8505075965025,71.09431870633165,63.906188083814094,59.77413335367618
96,120.63156420735919,115.32774280347292,109.44608181154567,104.17765320889336,100.81217021974886
201,109.74568794108654,105.65926706561558,102.04954760133002,94.94650739765414,87.46692234211005
305,101.95299540554578,93.17643542466271,91.8178749937772,83.68420302285053,82.33458143476756
396,85.92310695023565,85.51883998252632,78.00587934527347,77.08128488559933,64.35966235551862
500,77.88738373904849,73.75231950262548,67.88549707595979,65.69477968341711,61.66811090369874
103,120.12486340665488,113.17439102679761,107.75095664077222,105.05497526672163,101.3943652415857
205,110.67905757480844,105.28717965095899,100.162249166837,96.50093972387019,87.78563346023648
295,106.37314982362211,93.37375181230723,88.30116506056739,84.89389601614978,80.5213123094104
400,92.68886781616601,86.64422169456563,80.3024324426751,74.21822346565523,72.6350816380348
500,81.40226240142583,75.28093395146972,68.28184536726948,65.40655244211493,61.14731392655343
100,120.11550829333446,111.24463279271939,111.10729932804418,101.6227145308627,99.24202920563111
198,111.01979111850432,105.76328959088194,101.78639769435964,93.78091906233033,94.62572607134817
296,101.51478542379827,93.56873629750842,92.3392697872908,87.81625217270265,79.99698322946202
405,92.14202847288128,84.79325928055738,82.63863703728326,75.29751911589629,69.16049343679732
498,79.018147838664,75.29645977437806,70.20809285054314,69.35674922004698,58.57666692078118
98,121.53412537897941,114.67902755934287,106.52654636447112,104.00361615859713,102.55575304208395
201,111.07596734430189,102.75419768784633,100.67694621062422,100.38063001457739,89.2544484110705
297,101.43569245799253,98.33559586600903,90.29777320790754,83.86127761581827,78.55017169246901
397,92.70198781145503,84.52455325330577,76.96977012750104,74.12961333560442,71.41391001984108
498,81.76724909794194,74.05378517327895,70.90654808426635,63.25044755149126,57.23929412917363
99,121.2502210924979,115.20973006615722,111.74899265679646,105.1662516357585,99.02081023510246
195,111.90432044704825,105.99706038431134,98.73509721209827,94.9851952079987,93.05933654857526
298,101.25658943817521,96.99935419381407,87.38800018852955,87.60182247483311,81.78729619224488
400,91.93026824872891,85.7802510765352,80.03861505845227,76.0101253325671,70.85487645616678
500,82.1347596830126,77.39799496331099,67.6377390735227,66.9558704165742,56.3868811875309
98,119.40969429793944,118.02212758856525,112.09669645046017,100.39983194098048,98.73870904263758
204,109.37408758694541,106.02222147814419,101.12309692707247,96.20904043450471,88.34966630755308
297,96.15602808242522,94.8528067998844,92.93079987147735,82.96780048656196,79.38564546733635
396,91.87137124464678,82.02797095326605,81.8624966789744,74.63139592644782,65.90763845872368
503,80.50473871461936,71.73247371525365,69.25773855175818,65.82422188894868,57.93262105657956
100,117.9037173156191,113.38604346672012,109.55281644019226,105.4691649341507,102.0027662913213
204,110.64292617460596,104.52396183910221,101.02975047265892,93.98830866149409,89.49214337997817
298,102.80436374760278,98.5294795048836,91.36527376242577,83.06317457258,79.84278039649348
396,88.82281003087544,90.80588325701069,80.69084763808094,74.37726151745801,71.60785855916976
503,83.23565344713596,78.37187310791467,67.98430690186572,65.63066294128885,60.14174374095072
96,122.73349347338879,117.69535617102525,109.08674242855619,103.55944284682414,96.31249408241474
202,110.62628604626707,106.81752695624871,97.28982786844999,99.97062784906737,88.36189471376238
299,98.21860782947545,96.59137404024477,90.13800700147412,85.27224926815168,82.87639117041749
397,90.11126024753158,86.39890018121308,78.36483682644462,75.72381567272198,70.66855093215304
504,83.63358647332474,77.31750966901974,67.88995848924563,62.555274385991495,61.19719018288878
95,121.47713207840413,115.7454480545118,109.57915686778216,104.36562026170239,97.23576952411378
198,112.19286625680968,102.39146525124188,97.78079283844727,93.93935749598602,90.64820590318631
298,101.1323227124036,95.57595108382844,89.03440431487162,84.81208687980985,79.99464618837999
404,88.85100410326153,87.28188906470658,79.18959319826567,71.58462791772631,71.73821024278917
505,80.36471803549382,73.61693976758625,73.1563249693872,60.28257230328844,56.95925793529124
96,116.69327019520975,113.21226888933504,108.6450728203829,105.24581058852525,97.80122009672377
196,110.81887510864328,106.32948335847249,102.45856672273186,92.95948794560749,90.52806100120709
296,99.34849200187654,98.1001181072429,89.51868195714043,88.56518926862917,78.41337191816605
398,88.16465168478103,84.56148479813871,81.78745742848507,77.93186737186952,70.88732323914687
499,74.71100094525778,74.79983616421754,70.49641803884695,69.54839128735338,60.58444645705197
102,119.17202710575016,117.61293139254091,111.10810540168427,106.70073838569022,105.61737490087684
201,105.62875481295093,103.18262621864977,101.57439436100947,98.30659269759036,87.80947443269432
300,99.46779117218898,93.58142086005452,92.93840136025383,83.13902413092438,80.97384989442376
395,87.23353640668978,83.30096633751573,77.98974119687094,70.99284025025646,65.56694280685
502,79.9189227264043,73.56818578895158,71.36787904132179,64.44522846755741,63.62967983583891
97,121.33783775268745,114.96746047818067,107.70884492913049,104.95443873910983,95.6086551173485
195,108.80747823091009,106.09722305424236,101.79957370152603,96.61925655612431,90.02922236060077
300,101.8634601019417,93.85119505879001,89.00684009252016,83.1130768426113,81.18100463759056
404,93.93434992560628,83.70535879699693,82.22277385086252,73.43919144457898,72.62176545337739
499,80.0496411092496,73.76498461953936,71.0585659840623,66.42719497711462,63.03095933137522
97,119.73942750143216,113.07693419694144,110.81661917940703,108.49544358180783,95.77995443962575
203,107.62419924233183,104.68929576108185,100.80814343529809,92.25348756727438,89.36039832450382
305,99.96783977467923,95.93184204259447,93.83676482100802,80.40490698153452,77.96412674187225
396,87.69842504538371,82.25532318639208,78.51098312072848,76.07114332379157,70.61935055720372
499,79.91221016604639,74.91294290004728,69.99438298385901,67.08644712320867,59.93230481257647
98,118.1928089219607,115.376960316985,111.22572548049668,107.62459859256441,95.58129702948804
196,112.28482427012935,105.57770829786926,101.5004966067718,91.00295864746691,87.32346485712281
304,97.74923052252298,98.17039269078063,94.08993175748282,84.59072403665449,75.014619557332
396,90.0282878920502,86.37969192763836,79.68573350755624,76.38866634736812,71.74587802105104
497,79.21814980519171,74.15846740117456,69.83416989400658,67.09442564991151,60.4089133761022
95,122.83802764431515,119.61537645547091,112.19647160704686,103.35832208229942,100.91240663830348
199,109.17567770990357,103.51260016618963,95.25822925338713,95.88151350887753,89.19590139945042
303,98.91847329004555,94.36371473467715,88.93788165924265,86.8126864707943,81.49037376378766
399,88.72653888178388,84.89660412124954,81.63662747263993,75.42127089043012,72.96651776971318
504,80.3476470504897,73.62529113128342,69.41181138322273,63.39755928037423,54.78884648862294
103,122.3910223269431,115.16034677745093,106.28560617770428,103.07164699018554,99.39727292075092
203,109.0741661073407,104.02734760133848,105.40959478143176,92.12236170709855,87.95834462731848
302,103.58306003199661,95.95685014449896,90.50428519146222,88.40730436585083,79.60209038628822
400,92.31067009397086,88.10398326177449,81.55826244377505,73.62385333063732,70.17580002070868
498,82.66388733021347,78.54648122333687,68.20943381395394,64.81621362255348,62.49755583365228
104,117.881801327411,116.80352937588057,110.20321543738002,104.94098480276186,99.58941495674297
195,110.04677025031236,104.85873204069605,100.28806180395846,97.926871308522,92.96886807688045
305,102.05438957648572,94.70254082436522,90.03623695525174,85.29402166722572,78.6473205684729
396,87.5844503551512,85.96122243049719,83.56404822540294,77.27411772009104,69.69740192046058
505,83.2697257023207,78.04170246412755,69.26223379412595,63.17743988619408,60.513370461782955
104,123.41493182500729,116.36204153632525,109.80317348906125,105.91297654097217,101.94777010664575
